0.0119229	4.25498e-06	-4.89429e-07	0.011731	6.49315e-06	-4.89429e-07
0.0119249	4.28145e-06	-1.1672e-07	0.011733	6.51109e-06	7.83484e-08
0.0119251	4.16878e-06	8.61149e-07	0.0117332	6.37294e-06	1.2498e-06
0.0119244	4.07786e-06	1.2212e-06	0.0117326	6.23976e-06	1.80048e-06
0.0119249	4.16577e-06	9.95377e-07	0.011733	6.26896e-06	1.76087e-06
0.0119259	3.84965e-06	1.81255e-06	0.011734	5.87811e-06	2.75844e-06
0.0119264	3.62284e-06	2.23502e-06	0.0117345	5.56115e-06	3.3541e-06
0.0119257	3.82836e-06	1.95087e-06	0.0117338	5.66175e-06	3.23463e-06
0.0119229	3.5741e-06	2.36013e-06	0.011731	5.28864e-06	3.79879e-06
0.0119258	2.92093e-06	3.09652e-06	0.0117339	4.50355e-06	4.67915e-06
0.0119244	3.19299e-06	2.87525e-06	0.0117325	4.63165e-06	4.58979e-06
0.0119244	2.93024e-06	3.1426e-06	0.0117325	4.214e-06	4.97599e-06
0.0119191	3.11051e-06	3.11738e-06	0.0117272	4.22959e-06	5.05568e-06
0.0119249	2.24181e-06	3.64948e-06	0.011733	3.1877e-06	5.67795e-06
0.0119259	1.44044e-06	4.00378e-06	0.011734	2.20594e-06	6.10697e-06
0.0119259	1.08601e-06	4.11409e-06	0.011734	1.66529e-06	6.27599e-06
0.0119244	1.32758e-06	4.08653e-06	0.0117325	1.71623e-06	6.2907e-06
0.0119244	2.47154e-07	4.24961e-06	0.0117326	4.42223e-07	6.47926e-06
0.0119224	-1.24165e-07	4.25498e-06	0.0117306	-1.24164e-07	6.49315e-06
0.0119244	2.24671e-07	4.29089e-06	0.0117325	2.96028e-08	6.52054e-06
0.0119239	-7.54431e-07	4.1876e-06	0.0117321	-1.14308e-06	6.39176e-06
0.0119209	-6.28519e-07	4.23667e-06	0.0117291	-1.2078e-06	6.39857e-06
0.0119244	-1.57197e-06	3.95591e-06	0.0117326	-2.33746e-06	6.0591e-06
0.0119264	-1.91076e-06	3.80385e-06	0.0117345	-2.85665e-06	5.83232e-06
0.0119259	-2.14118e-06	3.67702e-06	0.011734	-3.26026e-06	5.61533e-06
0.0119279	-2.4535e-06	3.47641e-06	0.0117359	-3.73726e-06	5.30981e-06
0.0119258	-2.83017e-06	3.17969e-06	0.0117339	-4.26883e-06	4.89423e-06
0.0119264	-2.58602e-06	3.43143e-06	0.0117344	-4.16864e-06	5.01405e-06
0.0119264	-3.33932e-06	2.63993e-06	0.0117345	-5.05385e-06	4.0786e-06
0.0119249	-3.20475e-06	2.84147e-06	0.011733	-5.03815e-06	4.12523e-06
0.0119236	-3.44021e-06	2.55135e-06	0.0117317	-5.37852e-06	3.67043e-06
0.0119236	-3.64948e-06	2.24181e-06	0.0117317	-5.67795e-06	3.1877e-06
0.0119258	-4.04084e-06	1.33861e-06	0.0117339	-6.14403e-06	2.10411e-06
0.0119249	-3.98332e-06	1.57402e-06	0.011733	-6.14522e-06	2.1533e-06
0.0119249	-4.10535e-06	1.22086e-06	0.011733	-6.30951e-06	1.60952e-06
0.0119236	-4.19613e-06	8.58412e-07	0.0117317	-6.42578e-06	1.05348e-06
0.011925	-4.25498e-06	5.97792e-07	0.0117331	-6.49315e-06	5.97793e-07
0.0119236	-4.28145e-06	1.1672e-07	0.0117317	-6.51109e-06	-7.83484e-08
0.0119249	-4.27533e-06	-2.56877e-07	0.011733	-6.47949e-06	-6.4553e-07
0.0119249	-4.23667e-06	-6.28519e-07	0.011733	-6.39857e-06	-1.2078e-06
0.0119259	-3.99297e-06	-1.47014e-06	0.011734	-6.09616e-06	-2.23563e-06
0.0119249	-4.06317e-06	-1.35466e-06	0.011733	-6.09163e-06	-2.30055e-06
0.0119229	-3.92964e-06	-1.70363e-06	0.011731	-5.86794e-06	-2.82272e-06
0.0119264	-3.41426e-06	-2.54227e-06	0.0117345	-5.24766e-06	-3.82603e-06
0.0119259	-3.24935e-06	-2.74715e-06	0.011734	-4.96388e-06	-4.18582e-06
0.0119264	-3.43143e-06	-2.58602e-06	0.0117344	-5.01405e-06	-4.16864e-06
0.0119244	-2.63993e-06	-3.33932e-06	0.0117326	-4.0786e-06	-5.05385e-06
0.0119229	-2.84147e-06	-3.20475e-06	0.011731	-4.12523e-06	-5.03815e-06
0.0119244	-2.64519e-06	-3.38603e-06	0.0117325	-3.76428e-06	-5.32433e-06
0.0119209	-2.24181e-06	-3.64948e-06	0.0117291	-3.1877e-06	-5.67795e-06
0.0119229	-1.9152e-06	-3.83098e-06	0.011731	-2.6807e-06	-5.93417e-06
0.0119244	-9.81336e-07	-4.14213e-06	0.0117326	-1.56062e-06	-6.30403e-06
0.0119264	-1.32758e-06	-4.08653e-06	0.0117344	-1.71623e-06	-6.2907e-06
0.0119229	-8.58412e-07	-4.19613e-06	0.011731	-1.05348e-06	-6.42578e-06
0.0119264	1.24165e-07	-4.25498e-06	0.0117345	1.24164e-07	-6.49315e-06
0.0119244	-2.24671e-07	-4.29089e-06	0.0117325	-2.96028e-08	-6.52054e-06
0.0119264	1.5016e-07	-4.29415e-06	0.0117344	5.38812e-07	-6.49831e-06
0.0119224	1.2212e-06	-4.07786e-06	0.0117306	1.80048e-06	-6.23976e-06
0.0119224	8.93549e-07	-4.20283e-06	0.0117306	1.65905e-06	-6.30602e-06
0.0119229	1.35466e-06	-4.06317e-06	0.011731	2.30055e-06	-6.09163e-06
0.0119209	1.70363e-06	-3.92964e-06	0.0117291	2.82272e-06	-5.86794e-06
0.0119229	2.03964e-06	-3.7662e-06	0.011731	3.3234e-06	-5.5996e-06
0.0119224	2.83017e-06	-3.17969e-06	0.0117306	4.26883e-06	-4.89423e-06
0.0119249	2.66265e-06	-3.35481e-06	0.011733	4.24527e-06	-4.93743e-06
0.0119279	3.26966e-06	-2.72295e-06	0.0117359	4.9842e-06	-4.16161e-06
0.0119224	3.1426e-06	-2.93024e-06	0.0117306	4.97599e-06	-4.214e-06
0.0119224	3.74701e-06	-2.01996e-06	0.0117306	5.68531e-06	-3.13904e-06
