3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
3.18362e-06	-0.00418765	-0.0744029	2.35077e-06	-0.00217025	-0.0784682
-6.16285e-08	0.00414603	-0.0747793	-3.3465e-08	0.00212031	-0.0788402
-6.16285e-08	0.00414603	-0.0747793	-3.3465e-08	0.00212031	-0.0788402
-6.16285e-08	0.00414603	-0.0747793	-3.3465e-08	0.00212031	-0.0788402
-6.16285e-08	0.00414603	-0.0747793	-3.3465e-08	0.00212031	-0.0788402
-6.16285e-08	0.00414603	-0.0747793	-3.3465e-08	0.00212031	-0.0788402
-6.16285e-08	0.00414603	-0.0747793	-3.3465e-08	0.00212031	-0.0788402
