-0.0805824	0.0288397	2.16253e-05	-0.0805824	0.0288397	2.16253e-05
-0.0795873	0.0280684	0.00245336	-0.0795873	0.0280684	0.00245336
-0.0786999	0.0271673	0.00478801	-0.0786999	0.0271673	0.00478801
-0.0805693	0.0278472	0.00746132	-0.0805693	0.0278472	0.00746132
-0.080579	0.0270931	0.00988409	-0.080579	0.0270931	0.00988409
-0.0801719	0.0258883	0.0120716	-0.0801719	0.0258883	0.0120716
-0.0750691	0.0217875	0.0126155	-0.0750691	0.0217875	0.0126155
-0.075628	0.0209014	0.0146642	-0.075628	0.0209014	0.0146642
-0.0790592	0.0213008	0.0179017	-0.0790592	0.0213008	0.0179017
-0.0805827	0.0203944	0.0203912	-0.0805827	0.0203944	0.0203912
-0.0805501	0.0185266	0.0220755	-0.0805501	0.0185266	0.0220755
-0.0805848	0.016542	0.023624	-0.0805848	0.016542	0.023624
-0.0799458	0.014206	0.0246049	-0.0799458	0.014206	0.0246049
-0.0805857	0.0121686	0.0261468	-0.0805857	0.0121686	0.0261468
-0.0805805	0.00986593	0.0270997	-0.0805805	0.00986593	0.0270997
-0.0805848	0.00746456	0.027857	-0.0805848	0.00746456	0.027857
-0.0805848	0.00500826	0.0284015	-0.0805848	0.00500826	0.0284015
-0.0805805	0.00251583	0.0287298	-0.0805805	0.00251583	0.0287298
-0.0805771	2.2942e-06	0.0288397	-0.0805771	2.2942e-06	0.0288397
-0.0805857	-0.00253509	0.0287281	-0.0805857	-0.00253509	0.0287281
-0.0805643	-0.00503904	0.0283961	-0.0805643	-0.00503904	0.0283961
-0.0805824	-0.00748516	0.0278515	-0.0805824	-0.00748516	0.0278515
-0.0805805	-0.00986162	0.0271013	-0.0805805	-0.00986162	0.0271013
-0.0798333	-0.0120109	0.0256827	-0.0798333	-0.0120109	0.0256827
-0.0805805	-0.0144179	0.0249771	-0.0805805	-0.0144179	0.0249771
-0.0805881	-0.0165416	0.0236243	-0.0805881	-0.0165416	0.0236243
-0.0805827	-0.0185361	0.022094	-0.0805827	-0.0185361	0.022094
-0.0805678	-0.020399	0.0203656	-0.0805678	-0.020399	0.0203656
-0.0805838	-0.022091	0.0185396	-0.0805838	-0.022091	0.0185396
-0.0805838	-0.0236228	0.0165437	-0.0805838	-0.0236228	0.0165437
-0.0805671	-0.0249773	0.0143957	-0.0805671	-0.0249773	0.0143957
-0.0805816	-0.0261367	0.0121903	-0.0805816	-0.0261367	0.0121903
-0.0776631	-0.0252707	0.00920022	-0.0776631	-0.0252707	0.00920022
-0.077084	-0.0256241	0.00683329	-0.077084	-0.0256241	0.00683329
-0.079745	-0.0278692	0.00488205	-0.079745	-0.0278692	0.00488205
-0.0805742	-0.0287257	0.00249146	-0.0805742	-0.0287257	0.00249146
-0.0805878	-0.0288397	-2.36275e-05	-0.0805878	-0.0288397	-2.36275e-05
-0.0781146	0.0268997	0.00232175	-0.0781146	0.0268997	0.00232175
-0.0754778	0.0248437	0.00438294	-0.0754778	0.0248437	0.00438294
-0.0807993	0.0277917	0.00744705	-0.0807993	0.0277917	0.00744705
-0.0792767	0.0260851	0.00949452	-0.0792767	0.0260851	0.00949452
-0.0809135	0.0261471	0.0121951	-0.0809135	0.0261471	0.0121951
-0.078626	0.0236941	0.0136434	-0.078626	0.0236941	0.0136434
-0.0782228	0.0221628	0.0155214	-0.0782228	0.0221628	0.0155214
-0.0809598	0.0221242	0.0185648	-0.0809598	0.0221242	0.0185648
-0.0809631	0.020422	0.0204224	-0.0809631	0.020422	0.0204224
-0.0808791	0.0185298	0.0220834	-0.0808791	0.0185298	0.0220834
-0.0809573	0.0165834	0.0236458	-0.0809573	0.0165834	0.0236458
-0.0809617	0.0144611	0.0250002	-0.0809617	0.0144611	0.0250002
-0.0809583	0.0122272	0.0261654	-0.0809583	0.0122272	0.0261654
-0.0809573	0.00989833	0.0271322	-0.0809573	0.00989833	0.0271322
-0.0809554	0.00747283	0.0278978	-0.0809554	0.00747283	0.0278978
-0.080965	0.00503846	0.0284385	-0.080965	0.00503846	0.0284385
-0.0809573	0.00253872	0.0287696	-0.0809573	0.00253872	0.0287696
-0.0809607	2.16253e-05	0.0288814	-0.0809607	2.16253e-05	0.0288814
-0.0809617	-0.00249364	0.0287735	-0.0809617	-0.00249364	0.0287735
-0.080965	-0.00499193	0.0284467	-0.080965	-0.00499193	0.0284467
-0.0809607	-0.00745416	0.0279028	-0.0809607	-0.00745416	0.0279028
-0.0809583	-0.0098558	0.0271477	-0.0809583	-0.0098558	0.0271477
-0.0809573	-0.0121862	0.0261845	-0.0809573	-0.0121862	0.0261845
-0.080954	-0.0144219	0.0250228	-0.080954	-0.0144219	0.0250228
-0.0809573	-0.0165479	0.0236706	-0.0809573	-0.0165479	0.0236706
-0.0809451	-0.0185442	0.0221338	-0.0809451	-0.0185442	0.0221338
-0.0809392	-0.0203999	0.0204445	-0.0809392	-0.0203999	0.0204445
-0.0809631	-0.0221246	0.0185644	-0.0809631	-0.0221246	0.0185644
-0.0780355	-0.0220633	0.0154485	-0.0780355	-0.0220633	0.0154485
-0.0809521	-0.0250131	0.0144387	-0.0809521	-0.0250131	0.0144387
-0.0809577	-0.0261764	0.0122037	-0.0809577	-0.0261764	0.0122037
-0.0809543	-0.0271376	0.00987483	-0.0809543	-0.0271376	0.00987483
-0.0792141	-0.0267796	0.00720823	-0.0792141	-0.0267796	0.00720823
-0.078868	-0.0270703	0.00477089	-0.078868	-0.0270703	0.00477089
-0.0794993	-0.0278039	0.00243022	-0.0794993	-0.0278039	0.00243022
-0.0809554	-0.0288814	-2.2942e-06	-0.0809554	-0.0288814	-2.2942e-06
-0.0805463	0.0288398	-0.000737137	-0.0805463	0.0288398	-0.000737137
