-0.0805824	0.0288397	2.16253e-05	-0.0805824	0.0288397	2.16253e-05
-0.0780944	0.0270736	0.00239034	-0.0780944	0.0270736	0.00239034
-0.078701	0.0271673	0.00478801	-0.078701	0.0271673	0.00478801
-0.080565	0.0278477	0.00745939	-0.080565	0.0278477	0.00745939
-0.0805395	0.0270642	0.00987356	-0.0805395	0.0270642	0.00987356
-0.0801719	0.0258883	0.0120716	-0.0801719	0.0258883	0.0120716
-0.0750673	0.0217921	0.012579	-0.0750673	0.0217921	0.012579
-0.075628	0.0209014	0.0146642	-0.075628	0.0209014	0.0146642
-0.0790592	0.0213008	0.0179017	-0.0790592	0.0213008	0.0179017
-0.0805827	0.0203944	0.0203912	-0.0805827	0.0203944	0.0203912
-0.0805563	0.0185067	0.0220922	-0.0805563	0.0185067	0.0220922
-0.0805867	0.0165224	0.0236377	-0.0805867	0.0165224	0.0236377
-0.0799262	0.0141767	0.0246219	-0.0799262	0.0141767	0.0246219
-0.0805857	0.0121686	0.0261468	-0.0805857	0.0121686	0.0261468
-0.0805848	0.00986405	0.0271004	-0.0805848	0.00986405	0.0271004
-0.0805848	0.00746456	0.027857	-0.0805848	0.00746456	0.027857
-0.0805867	0.0049847	0.0284057	-0.0805867	0.0049847	0.0284057
-0.0805805	0.00251583	0.0287298	-0.0805805	0.00251583	0.0287298
-0.0805771	2.2942e-06	0.0288397	-0.0805771	2.2942e-06	0.0288397
-0.0805867	-0.00253709	0.0287279	-0.0805867	-0.00253709	0.0287279
-0.0805815	-0.00500768	0.0284017	-0.0805815	-0.00500768	0.0284017
-0.080579	-0.00748516	0.0278515	-0.080579	-0.00748516	0.0278515
-0.0805805	-0.00986162	0.0271013	-0.0805805	-0.00986162	0.0271013
-0.0805638	-0.0121805	0.0261266	-0.0805638	-0.0121805	0.0261266
-0.0805848	-0.0144196	0.0249761	-0.0805848	-0.0144196	0.0249761
-0.0805881	-0.0165416	0.0236243	-0.0805881	-0.0165416	0.0236243
-0.0805827	-0.0185361	0.022094	-0.0805827	-0.0185361	0.022094
-0.0805678	-0.020399	0.0203656	-0.0805678	-0.020399	0.0203656
-0.0805838	-0.022091	0.0185396	-0.0805838	-0.022091	0.0185396
-0.0805857	-0.0236365	0.0165241	-0.0805857	-0.0236365	0.0165241
