0.0165324	-0.000120589	-7.42704e-06	0.0162999	-0.000116964	-7.42704e-06
0.0165357	-0.000119483	-1.79088e-05	0.0163032	-0.000115871	-1.75929e-05
0.0165356	-0.000118921	-2.0013e-05	0.0163031	-0.00011535	-1.93835e-05
0.0165344	-0.000116724	-3.03015e-05	0.016302	-0.000113222	-2.93632e-05
0.0165357	-0.000110777	-4.82231e-05	0.0163032	-0.00010737	-4.69831e-05
0.0165362	-0.000109342	-5.08546e-05	0.0163037	-0.000106056	-4.93225e-05
0.0165378	-0.000104904	-5.94793e-05	0.0163052	-0.000101764	-5.76667e-05
0.0165364	-9.40497e-05	-7.5924e-05	0.0163039	-9.108e-05	-7.38446e-05
0.0165324	-8.76027e-05	-8.32027e-05	0.0162999	-8.48255e-05	-8.08724e-05
0.0165367	-8.59351e-05	-8.46038e-05	0.0163041	-8.33716e-05	-8.20403e-05
0.0165342	-7.11944e-05	-9.76788e-05	0.0163017	-6.88641e-05	-9.49016e-05
0.0165342	-6.24102e-05	-0.000103512	0.0163017	-6.03309e-05	-0.000100542
0.0165287	-4.96232e-05	-0.000110594	0.0162961	-4.78106e-05	-0.000107455
0.0165357	-4.4232e-05	-0.00011243	0.0163032	-4.26999e-05	-0.000109144
0.0165362	-4.13565e-05	-0.000113276	0.0163037	-4.01166e-05	-0.000109869
0.0165362	-3.13265e-05	-0.000116449	0.0163037	-3.03882e-05	-0.000112947
0.0165342	-1.28168e-05	-0.00012019	0.0163017	-1.21873e-05	-0.000116619
0.0165344	-1.14479e-05	-0.000120048	0.016302	-1.11319e-05	-0.000116437
0.0165311	-9.41396e-07	-0.000120589	0.0162987	-9.41396e-07	-0.000116964
0.0165342	1.87273e-05	-0.000119411	0.0163017	1.84113e-05	-0.0001158
0.0165329	2.08221e-05	-0.000118778	0.0163005	2.01926e-05	-0.000115208
0.016529	3.83847e-05	-0.000114558	0.0162966	3.74464e-05	-0.000111056
0.0165344	4.03593e-05	-0.000113639	0.016302	3.91194e-05	-0.000110232
0.0165378	5.011e-05	-0.000109689	0.0163052	4.85779e-05	-0.000106403
0.0165362	6.01908e-05	-0.000104493	0.0163037	5.83782e-05	-0.000101354
0.0165396	6.9069e-05	-9.88496e-05	0.016307	6.69896e-05	-9.58799e-05
0.0165367	7.67921e-05	-9.29818e-05	0.0163041	7.44618e-05	-9.02046e-05
0.0165375	9.11021e-05	-7.94368e-05	0.0163049	8.85386e-05	-7.68733e-05
0.0165378	9.17716e-05	-7.82344e-05	0.0163052	8.89944e-05	-7.59041e-05
0.0165357	0.000103041	-6.30832e-05	0.0163032	0.000100071	-6.10038e-05
0.0165335	0.000108147	-5.38626e-05	0.016301	0.000105007	-5.20499e-05
0.0165335	0.00011243	-4.4232e-05	0.016301	0.000109144	-4.26999e-05
0.0165367	0.000112995	-4.21286e-05	0.0163041	0.000109588	-4.08886e-05
0.0165357	0.000118402	-2.40368e-05	0.0163032	0.000114901	-2.30985e-05
0.0165357	0.000120047	-1.36259e-05	0.0163032	0.000116477	-1.29964e-05
0.0165335	0.000120778	-3.11126e-06	0.016301	0.000117166	-2.79529e-06
0.0165353	0.000120589	8.24861e-06	0.0163028	0.000116964	8.24861e-06
