0.0184003	0.000285438	-0.000489047
0.0180314	0.000311512	-0.000440454
0.0176092	0.000328595	-0.000388095
0.0171441	0.000336038	-0.000333526
0.0166425	0.000333573	-0.000278526
0.0161025	0.000320973	-0.000224452
0.0155395	0.000298171	-0.00017273
0.0149481	0.000265784	-0.000125315
0.0143336	0.000224547	-8.38383e-05
0.0136998	0.000175495	-4.97404e-05
0.0130482	0.000119489	-2.42089e-05
0.0123957	5.88604e-05	-8.50974e-06
0.0117375	-4.36032e-06	-4.05598e-06
0.0123801	-6.82288e-05	-9.78282e-06
0.0130307	-0.000128625	-2.63065e-05
0.0136678	-0.000183914	-5.26204e-05
0.0142982	-0.000232888	-8.7636e-05
0.0149079	-0.000273717	-0.000129912
0.015485	-0.000304941	-0.000177632
0.0160529	-0.000327834	-0.000230344
0.0165822	-0.000339539	-0.000285021
0.0170835	-0.000341476	-0.000340864
0.0175527	-0.00033347	-0.000395963
0.0179823	-0.000316152	-0.000449266
0.0183526	-0.000289256	-0.00049803
0.0186679	-0.000254345	-0.000541859
0.0189285	-0.000212299	-0.000579334
0.0191272	-0.0001644	-0.000609512
0.0192741	-0.000112091	-0.000631875
0.0193599	-5.6745e-05	-0.000645624
0.0193851	1.92035e-07	-0.000650409
0.0193629	5.71286e-05	-0.000645686
0.0192736	0.000112469	-0.000631788
0.0191302	0.000164751	-0.000609437
0.0189304	0.000212649	-0.000579208
0.0186693	0.000254686	-0.000541693
0.0183556	0.000289638	-0.000497948
0.0179845	0.00031646	-0.000449039
0.0175633	0.000334273	-0.000396345
0.0170964	0.000342436	-0.000341317
0.0165924	0.000340353	-0.000285249
0.0160562	0.000328012	-0.000230083
0.0154951	0.000305742	-0.000177748
0.0149082	0.000273824	-0.000129646
0.0142975	0.000232965	-8.73784e-05
0.013671	0.000184175	-5.24962e-05
0.0130329	0.000128765	-2.61805e-05
0.0123799	6.82374e-05	-9.67495e-06
0.0117372	4.3604e-06	-3.58881e-06
0.0115033	4.49139e-06	-1.00499e-05
0.0124832	-8.92374e-05	-1.74584e-05
0.0134631	-0.000178335	-4.01145e-05
0.0144487	-0.00025867	-7.64434e-05
0.0154448	-0.000328573	-0.000124791
0.0164092	-0.000386294	-0.000182953
0.0173385	-0.000430625	-0.000248775
0.0182177	-0.000460795	-0.00031982
0.0190462	-0.000476472	-0.000393857
0.0197986	-0.000477545	-0.000468399
0.0204565	-0.000464957	-0.000541815
0.0210292	-0.000439204	-0.000611884
0.0215372	-0.000400733	-0.000676366
0.0219712	-0.000351741	-0.000734099
0.0223173	-0.000293269	-0.00078345
0.0225775	-0.000226905	-0.000823013
0.0227582	-0.000154573	-0.000851985
0.0228599	-7.83088e-05	-0.000869708
0.0228973	3.56141e-09	-0.000875722
0.0228621	7.83168e-05	-0.000869725
0.0227585	0.000154589	-0.000852015
0.0225774	0.000226919	-0.000823024
0.0223199	0.000293275	-0.00078347
0.0219708	0.000351747	-0.000734077
0.0215381	0.000400735	-0.000676359
0.021028	0.000439205	-0.000611836
0.0204572	0.000464957	-0.000541816
0.0197975	0.000477547	-0.000468376
0.0190443	0.000476473	-0.000393822
0.0182178	0.000460796	-0.00031982
0.0173386	0.000430626	-0.000248776
0.0164092	0.000386293	-0.000182953
0.0154435	0.000328573	-0.000124767
0.0144487	0.00025867	-7.64434e-05
0.0134621	0.000178203	-4.00852e-05
0.0124797	8.90837e-05	-1.73397e-05
0.0115005	-4.49127e-06	-1.05595e-05
0.0124603	-9.89872e-05	-1.98388e-05
0.0134227	-0.000187477	-4.36643e-05
0.0143811	-0.000266873	-8.11833e-05
0.0153719	-0.000336941	-0.00013067
0.0163085	-0.00039266	-0.000187929
0.0172462	-0.000438026	-0.000255065
0.0181254	-0.000467426	-0.000326612
0.0189489	-0.000482072	-0.00040066
0.0196825	-0.000479933	-0.000473725
0.0204273	-0.000469014	-0.000549433
0.0210699	-0.000442508	-0.000619213
0.0216551	-0.000404346	-0.000684011
0.0221753	-0.000354486	-0.000741087
0.0226163	-0.000295304	-0.00079001
0.0229639	-0.000228299	-0.000829088
0.023211	-0.000155416	-0.000857564
0.0233638	-7.85854e-05	-0.000874932
0.0234134	2.51075e-07	-0.000880752
0.0233534	7.90142e-05	-0.000874122
0.0232145	0.000155918	-0.000857498
0.0229662	0.000228783	-0.00082894
0.0226173	0.000295792	-0.000789774
0.0221805	0.000355081	-0.000741065
0.0216596	0.000404816	-0.000683722
0.0210723	0.000442958	-0.000618827
0.0204314	0.000469374	-0.000548988
0.0197229	0.000482876	-0.000475724
0.0189531	0.000481651	-0.000401893
0.0181232	0.000466822	-0.000327578
0.0172477	0.00043753	-0.000256093
0.0163254	0.000394028	-0.00018966
0.0153711	0.000337051	-0.000130673
0.0143897	0.000267746	-8.14093e-05
0.0134226	0.000187476	-4.36643e-05
0.0124603	9.89874e-05	-1.98389e-05
0.0115	4.49139e-06	-1.10277e-05
0.0114848	4.67333e-06	-8.84542e-06
0.0127965	-0.000119822	-1.88275e-05
0.0141472	-0.000235789	-4.86146e-05
0.0154577	-0.000338804	-9.59438e-05
0.0167201	-0.000426587	-0.00015808
0.0179299	-0.000497211	-0.000232095
0.0190756	-0.000549403	-0.000314883
0.0202008	-0.00058388	-0.000400202
0.0211214	-0.000600009	-0.000487433
0.0218938	-0.000599512	-0.000575716
0.0226066	-0.000581516	-0.00066232
0.0232375	-0.000547882	-0.000745397
0.0237896	-0.000499321	-0.000822155
0.0242688	-0.000437652	-0.000890402
0.0246963	-0.000364632	-0.000948557
0.0250595	-0.000282179	-0.000995225
0.0253447	-0.000192443	-0.00102945
0.0255419	-9.76878e-05	-0.00105049
0.0256009	4.4215e-10	-0.00105728
0.0255398	9.76805e-05	-0.00105046
0.0253424	0.000192444	-0.00102941
0.0250596	0.000282184	-0.000995232
0.0246936	0.000364643	-0.000948507
0.0242679	0.000437654	-0.000890384
0.02379	0.000499325	-0.00082218
0.0232391	0.000547877	-0.000745413
0.0226089	0.000581509	-0.000662343
0.0218936	0.000599529	-0.000575728
0.0211228	0.000600026	-0.000487484
0.0202031	0.000583889	-0.000400253
0.0190756	0.000549404	-0.000314884
0.0179317	0.00049721	-0.000232139
0.016722	0.000426585	-0.000158123
0.0154577	0.000338804	-9.59438e-05
0.0141471	0.000235788	-4.86145e-05
0.0127993	0.000119627	-1.87024e-05
0.0114815	-4.67321e-06	-9.04788e-06
0.0127593	-0.000129815	-2.12359e-05
0.0140683	-0.000245115	-5.2696e-05
0.0153481	-0.000347442	-0.000101442
0.0165857	-0.000434256	-0.00016475
0.0177715	-0.00050339	-0.000239452
0.0189019	-0.000554681	-0.000322779
0.0200436	-0.000587418	-0.000408177
0.0211462	-0.00060366	-0.00049563
0.0221708	-0.000601346	-0.000583327
0.0231523	-0.000582988	-0.000668811
0.0240762	-0.000547442	-0.000748696
0.0248975	-0.000496827	-0.000822252
0.0255638	-0.000432187	-0.000883011
0.0262156	-0.00036058	-0.000941804
0.0266382	-0.00027712	-0.00098183
0.0269896	-0.000188538	-0.0010145
0.0272129	-9.54076e-05	-0.00103549
0.027271	3.02291e-07	-0.00104084
0.0272222	9.60426e-05	-0.00103587
0.0270206	0.000189556	-0.00101666
0.0266839	0.000278685	-0.000984997
0.0262154	0.000361132	-0.000941308
0.0256264	0.000434945	-0.000886964
0.0249099	0.000497815	-0.000822354
0.0240851	0.000547036	-0.000750196
0.0231601	0.000582764	-0.000670214
0.0221775	0.000601192	-0.000584606
0.0211491	0.00060362	-0.000496744
0.0200545	0.000588278	-0.000408742
0.0189039	0.000554681	-0.000322823
0.0177752	0.000503728	-0.0002396
0.0165863	0.000434256	-0.000164764
0.015348	0.000347441	-0.000101441
0.0140664	0.000245115	-5.26521e-05
0.0127593	0.000129815	-2.1236e-05
0.0114827	4.67333e-06	-9.29378e-06
0.0117424	4.67333e-06	4.84993e-06
0.0133808	-0.000149599	-6.97884e-06
0.0150479	-0.000292019	-4.24909e-05
0.016669	-0.000416846	-9.83407e-05
0.0182376	-0.000521605	-0.000171109
0.0196278	-0.000604242	-0.00025698
0.0207906	-0.000664013	-0.000352054
0.0217249	-0.000700727	-0.00045393
0.0225368	-0.000717271	-0.000560666
0.0233214	-0.000710551	-0.00066602
0.0241244	-0.000684569	-0.000764431
0.0249548	-0.000642509	-0.000854663
0.0257194	-0.000584193	-0.000937138
0.0263982	-0.000510854	-0.00100936
0.026999	-0.000424458	-0.00107009
0.027472	-0.000327592	-0.00111858
0.0277933	-0.000222889	-0.001154
0.0279807	-0.000112811	-0.00117551
0.0280482	-6.9815e-09	-0.00118281
0.0279861	0.000112805	-0.00117559
0.0277911	0.000222886	-0.00115394
0.0274689	0.000327594	-0.00111858
0.0270015	0.000424457	-0.00107012
0.0263988	0.000510853	-0.00100938
0.02572	0.000584192	-0.00093712
0.0249569	0.000642497	-0.000854707
0.0241239	0.000684567	-0.000764469
0.0233211	0.000710557	-0.000666017
0.0225338	0.000717281	-0.00056062
0.0217231	0.000700748	-0.000453886
0.0207911	0.000664031	-0.000352006
0.0196273	0.000604244	-0.000256958
0.0182376	0.000521603	-0.000171109
0.0166672	0.000416845	-9.82909e-05
0.01505	0.000292049	-4.25452e-05
0.013382	0.00014949	-7.00204e-06
0.0117437	-4.6732e-06	4.8067e-06
0.0133135	-0.000159317	-9.69329e-06
0.0149261	-0.000301128	-4.74167e-05
0.0164621	-0.000421503	-0.000104497
0.0180124	-0.000527461	-0.000179227
0.0194862	-0.00060874	-0.000266282
0.020779	-0.000657976	-0.000357439
0.0221906	-0.000700275	-0.000461978
0.0233998	-0.000710633	-0.000562662
0.0245856	-0.000701969	-0.000662561
0.0257836	-0.000673412	-0.000756017
0.0269618	-0.000629093	-0.00084059
0.0280485	-0.000569466	-0.000917014
0.0289778	-0.000495172	-0.00098218
0.0296885	-0.000407146	-0.00103252
0.0303433	-0.000313985	-0.00107836
0.030827	-0.000213263	-0.00111128
0.0311508	-0.000107888	-0.00113338
0.0312305	3.36467e-07	-0.00113851
0.0311489	0.000108523	-0.00113295
0.0308777	0.000214629	-0.00111459
0.0304138	0.000316136	-0.00108292
0.0297904	0.000410612	-0.00103891
0.0289916	0.000494646	-0.000983935
0.0280482	0.000568624	-0.000917698
0.0269754	0.00062918	-0.000842153
0.0257991	0.00067378	-0.000757541
0.024596	0.000702479	-0.000663828
0.0234186	0.000711818	-0.000563612
0.0221918	0.000700275	-0.000462011
0.0208792	0.000666213	-0.000361749
0.0194844	0.000608741	-0.000266232
0.0180198	0.000527926	-0.000179447
0.0164949	0.000424743	-0.000105283
0.0149261	0.000301128	-4.74167e-05
0.0133184	0.000159845	-9.73516e-06
0.0117412	4.67333e-06	4.88294e-06
0.0120073	4.49138e-06	2.15309e-05
0.0138887	-0.000178089	8.39881e-06
0.015825	-0.000344836	-3.14601e-05
0.0177477	-0.000489734	-9.38232e-05
0.019382	-0.000610009	-0.000174805
0.0206118	-0.000706549	-0.000270738
0.0218433	-0.00077799	-0.000380821
0.0229563	-0.000817827	-0.00049509
0.024083	-0.000830883	-0.000609721
0.0251788	-0.000818783	-0.000721615
0.0262147	-0.000782621	-0.000826752
0.0271531	-0.000725089	-0.000921679
0.028031	-0.00065325	-0.00100459
0.0288315	-0.000568888	-0.0010753
0.0294621	-0.000471348	-0.00113505
0.0299419	-0.000363643	-0.0011825
0.0303161	-0.000247042	-0.00121689
0.0305325	-0.000124837	-0.00123744
0.030602	6.45898e-09	-0.00124427
0.0305329	0.000124873	-0.00123749
0.0303151	0.000247039	-0.00121693
0.0299396	0.000363637	-0.00118256
0.0294617	0.000471571	-0.00113489
0.0288279	0.000568892	-0.00107531
0.0280285	0.000653242	-0.00100452
0.0271538	0.000725101	-0.000921731
0.0262165	0.000782614	-0.000826798
0.0251815	0.000818749	-0.000721596
0.024083	0.000830867	-0.000609683
0.0229598	0.00081777	-0.000495118
0.0218458	0.000778054	-0.000380855
0.0206097	0.000706524	-0.000270668
0.0193796	0.000610125	-0.000174763
0.0177562	0.000489879	-9.40738e-05
0.0158303	0.000345069	-3.15907e-05
0.0138908	0.000177999	8.37273e-06
0.0120077	-4.49125e-06	2.15139e-05
0.0137933	-0.000187868	4.15506e-06
0.015628	-0.000351958	-3.8497e-05
0.0174835	-0.000496117	-0.000103817
0.0192774	-0.000613245	-0.000186366
0.0209607	-0.000699382	-0.000280462
0.0225124	-0.000753787	-0.000380231
0.0242174	-0.000798418	-0.00049354
0.0257531	-0.000806296	-0.000600742
0.0273102	-0.000791137	-0.000706387
0.0286883	-0.000750941	-0.000802821
0.0299238	-0.00069086	-0.000889727
0.0311863	-0.000619642	-0.00096537
0.0323701	-0.000536187	-0.00102651
0.0333742	-0.000441886	-0.00107677
0.0341423	-0.000337767	-0.00111504
0.0347323	-0.000228756	-0.00114424
0.0350644	-0.000115125	-0.00116029
0.0351886	3.65941e-07	-0.00116649
0.0350711	0.000115883	-0.00116048
0.0347306	0.00022946	-0.00114373
0.0341652	0.000338964	-0.00111589
0.0333735	0.000440812	-0.00107741
0.032367	0.000535369	-0.001027
0.0311855	0.000619031	-0.000965888
0.0299464	0.000691536	-0.000891502
0.0286886	0.000750699	-0.000803112
0.0273113	0.000791137	-0.000706422
0.0257999	0.000809193	-0.000602952
0.0242374	0.00079989	-0.000494432
0.0226555	0.000765234	-0.000385955
0.0210098	0.000703603	-0.000282167
0.0192847	0.000613922	-0.000186579
0.0174896	0.000496712	-0.000103955
0.0156444	0.000353819	-3.87291e-05
0.0137939	0.000187869	4.13768e-06
0.0120061	4.49138e-06	2.15656e-05
0.0121741	4.36042e-06	3.87464e-05
0.0143354	-0.000205292	2.43617e-05
0.0164746	-0.000393657	-1.83564e-05
0.0185161	-0.000556536	-8.48272e-05
0.0198669	-0.000694126	-0.000172294
0.0211985	-0.000807859	-0.000278935
0.0228047	-0.000883948	-0.000395055
0.0243167	-0.000923559	-0.000514333
0.0258912	-0.000932463	-0.000631535
0.0274321	-0.000910196	-0.000741102
0.0287771	-0.000862969	-0.000843105
0.0299017	-0.000793687	-0.000935122
0.0307949	-0.000705904	-0.00101616
0.0315468	-0.000606064	-0.00108381
0.0322856	-0.000500064	-0.00113686
0.0328133	-0.000384624	-0.00117943
0.0331294	-0.000261618	-0.00121128
0.0333283	-0.000132248	-0.00123034
0.0334	1.46764e-08	-0.00123667
0.0333294	0.000132253	-0.00123044
0.0331306	0.00026163	-0.00121125
0.0328143	0.000384629	-0.00117942
0.0322865	0.000500065	-0.00113691
0.031545	0.000606053	-0.00108384
0.0307929	0.000705913	-0.0010162
0.029903	0.000793687	-0.000935189
0.0287735	0.000862997	-0.000843123
0.0274332	0.000910268	-0.000741135
0.0258922	0.000932631	-0.000631529
0.024319	0.00092376	-0.000514422
0.022804	0.000884223	-0.000395032
0.0212216	0.000808703	-0.000279581
0.0198837	0.000694966	-0.000172701
0.0185268	0.00055725	-8.51078e-05
0.0164824	0.000394086	-1.85156e-05
0.0143386	0.000205452	2.43019e-05
0.0121745	-4.36028e-06	3.87379e-05
0.0141919	-0.000213829	1.85688e-05
0.0162218	-0.000402815	-2.85603e-05
0.0182522	-0.000556661	-9.78145e-05
0.0203589	-0.000691766	-0.00018766
0.022344	-0.000788428	-0.000289116
0.0240964	-0.000835722	-0.000389948
0.0260879	-0.000875517	-0.00050318
0.0279835	-0.000880328	-0.000612457
0.0294958	-0.000839665	-0.0007023
0.0314688	-0.000807882	-0.000811128
0.0330204	-0.00073913	-0.000894899
0.0342872	-0.000650748	-0.000962512
0.0355113	-0.000555742	-0.00102028
0.036648	-0.000454903	-0.0010601
0.0376151	-0.0003474	-0.00109382
0.0382975	-0.00023442	-0.00111602
0.0386919	-0.00011779	-0.00112828
0.0388416	3.89781e-07	-0.00113349
0.0387044	0.000118632	-0.00112876
0.0382886	0.000235063	-0.00111498
0.037621	0.000348178	-0.00109333
0.0366779	0.000454763	-0.00106231
0.0355088	0.000555164	-0.00102062
0.0343229	0.000651815	-0.000964793
0.0330186	0.00073896	-0.000895037
0.0315093	0.000809966	-0.000813163
0.0298553	0.000860453	-0.000719363
0.0280733	0.000886142	-0.000616454
0.0262106	0.000884381	-0.000508212
0.0243087	0.000852243	-0.000397762
0.0223423	0.000788428	-0.000289065
0.0203583	0.000691765	-0.000187643
0.0183169	0.00056287	-9.91772e-05
0.01622	0.000402811	-2.85102e-05
0.0141974	0.000214491	1.85715e-05
0.0121735	4.36042e-06	3.87635e-05
0.0122446	4.28145e-06	5.43631e-05
0.0146511	-0.000229497	3.97601e-05
0.0170119	-0.000438163	-4.62273e-06
0.0186902	-0.000619697	-7.40886e-05
0.0200588	-0.000777316	-0.000168004
0.0217647	-0.00089999	-0.000275796
0.0238567	-0.000977228	-0.000392697
0.0260461	-0.00101088	-0.000508819
0.028085	-0.00100898	-0.000619279
0.0299299	-0.000977055	-0.000723086
0.0315098	-0.000919026	-0.000818182
0.0328078	-0.000839042	-0.000903158
0.0338233	-0.000741371	-0.000976635
0.0345298	-0.000630516	-0.00103894
0.0350835	-0.000513466	-0.00108842
0.0355865	-0.000394294	-0.00112585
0.0358528	-0.000268193	-0.00115495
0.0359255	-0.000136332	-0.00117456
0.0359451	-7.20373e-10	-0.00118125
0.0359241	0.000136348	-0.00117459
0.0358512	0.000268189	-0.00115499
0.0355888	0.000394287	-0.00112597
0.0350839	0.000513466	-0.00108848
0.0345304	0.000630503	-0.00103888
0.0338193	0.000741381	-0.000976651
0.0328096	0.000839	-0.000902998
0.0315111	0.000919256	-0.000818377
0.0299342	0.0009775	-0.000723387
0.0280916	0.00100938	-0.00061951
0.0260466	0.00101115	-0.000508808
0.0238906	0.000979045	-0.000393631
0.0217908	0.000901559	-0.000276425
0.0200763	0.000778911	-0.000168413
0.0187077	0.000620764	-7.44403e-05
0.0170212	0.000438747	-4.80356e-06
0.0146534	0.000229753	3.97589e-05
0.0122453	-4.2813e-06	5.43464e-05
0.0144726	-0.000239404	3.16903e-05
0.016648	-0.000443486	-1.83766e-05
0.0189455	-0.000621513	-9.25043e-05
0.0212304	-0.000759979	-0.000184452
0.0235608	-0.000861663	-0.000287807
0.0257391	-0.000920727	-0.000394547
0.027897	-0.000948677	-0.000502876
0.0298891	-0.000932355	-0.000600734
0.0321386	-0.000906857	-0.000703472
0.0336018	-0.00082381	-0.000768601
0.0357321	-0.00076389	-0.000860471
0.0372137	-0.000668028	-0.000920272
0.0384705	-0.000562062	-0.000967869
0.0396064	-0.000453042	-0.00100194
0.0407011	-0.000344955	-0.00102436
0.0413814	-0.000230226	-0.0010336
0.0419981	-0.000116364	-0.00104925
0.0421739	3.99604e-07	-0.0010529
0.0420006	0.000117192	-0.00104916
0.0415418	0.000232905	-0.0010412
0.0407368	0.000344629	-0.00102668
0.0396487	0.000453423	-0.0010045
0.0385182	0.000563179	-0.000970521
0.0372682	0.000669977	-0.000923026
0.0357902	0.000766371	-0.000863185
0.034093	0.000847917	-0.000790641
0.0321939	0.000909759	-0.000705791
0.0301169	0.000946557	-0.000609879
0.0279453	0.000952029	-0.000504674
0.0257769	0.000923707	-0.000395817
0.0235613	0.000861664	-0.000287823
0.0212508	0.000761838	-0.000184954
0.0189584	0.000622736	-9.27554e-05
0.0166836	0.00044706	-1.88593e-05
0.0144721	0.000239404	3.17063e-05
0.0122411	4.28145e-06	5.44536e-05
0.0123933	4.25505e-06	6.18048e-05
0.0150288	-0.000250258	4.70286e-05
0.0173593	-0.00047671	2.94044e-06
0.0187286	-0.000679481	-6.8289e-05
0.0202257	-0.000849713	-0.000159949
0.022566	-0.00097593	-0.000265044
0.0253795	-0.00104297	-0.000371286
0.0279209	-0.00106804	-0.000476708
0.030335	-0.00106181	-0.000580986
0.0324245	-0.00102118	-0.000675312
0.0341915	-0.000954383	-0.000760074
0.0356324	-0.000866195	-0.000835183
0.0367282	-0.000761192	-0.000899965
0.0374579	-0.00064411	-0.000954946
0.0378314	-0.000518713	-0.00100065
0.0381428	-0.000394511	-0.0010349
0.0383151	-0.000268263	-0.0010612
0.0382886	-0.000136322	-0.00108007
0.0382258	6.1684e-09	-0.00108776
0.0382906	0.000136353	-0.0010801
0.0383151	0.000268243	-0.00106126
0.0381426	0.000394492	-0.00103498
0.0378305	0.0005187	-0.00100078
0.0374559	0.000644106	-0.000954946
0.0367298	0.000761287	-0.000900069
0.0356367	0.00086635	-0.000835232
0.0341963	0.000954766	-0.000760213
0.032424	0.00102161	-0.000675449
0.0303373	0.0010624	-0.000581137
